+;54548433040693137711036975015445804262;176086552623492847526775894286688312557;
+;59316099550253263833988411700835577722;168910264529306746699295649502648486173;
+;285362120404162114744605566185099583926;119408414235601401221894324284031392711;
+;177257017618457756906396302904485093625;30264165950428334098216775874791969308;
+;70940338877064447532178402763520899188;109042485148992826727761894442960869889;
+;171232797264594294110005864575916001995;295149942146327744031238632705218804184;
+;123982070793683367432254479395319976496;151611520001287765567570986957403085880;
+;23181017409263017031179189844824069794;140303940384826944782763326886480918216;
+;101525430033255892000771455614720275794;281664975229020432437806761777894816943;
+;261568497776572553072523053932668936863;298935329772905520889978145887865627928;
+;282848527750148544897146838074239285680;55847859599584344332351979874240127663;
+;205251653009047151357152798586840176898;310919458086998057459057959899050524444;
+;301154307885061459053467063269204236341;120989560144013588255476537266390419308;
+;297317271462780139428342257835999438644;270123103760647349371616544694277354239;
+;183345932903525938202103430370511178055;267533235560909857081752010282166506190;
+;313639097477855132605750939946101310737;137312765192075220393890564903290803839;
+;232783555723371524295944649535398250392;175306319182485282873845309070800803261;
+;106432326428228969957166282121801792940;141951578879786181171569008033542887174;
+;260275834066709590817778499787714621393;260633600375922745231405475400618339105;
+;175021275473171292887611617623062282488;193895303756594736328337831178628840431;
+;99397407711328309896930387433725972891;5906757752723917403560267798726386606;
+;150375339625037387664999722757179610267;151474426366720116824182542136394438363;
+;187233540840967335347769585132989023285;84569578836938877259753604160926996427;
+;77664055007052982673496953782552106186;295753510214205428916678689247926315570;
+;223765056847521187542629562489515859597;28612583215246081731753017504803733824;
+;51618736572547513427810891047923001164;68597552395582590899561389671807759050;
+;20676695420596902250851754048994630182;3787438709794846652083780668864279598;
+;310765647942154828189744576583427392265;263739827599043677341507112629132838343;
+;173843420456858819316041535652156461906;242943098301978913118947912595758080789;
+;215902439196843171946902320591285566904;291906552386958372025703580713903309264;
+;324731483642640538729247335328713697654;238462342154671051904037071368375004722;
+;52572222687364393642693780990334921412;255904699155762202961353385019393667221;
+;75911538026806712693557026841648680231;269628297196773364940166469639500399002;
+;248158393899059812950920398525234986475;67892440781463361792273907284375681228;
+;292290371335055513499709261936790038576;213626732031022236872497565543870092029;
+;232669400187481860936304339798947268190;144012864264113719183605142890849842879;
+;131267186493072863073667636842569649300;33182390115347869284346094834765516923;
+;37365920883078351743129901739042881721;168795955525594360467996584390856603042;
+;36980389245455793968032759219870384836;144425879561694726357539291476305111583;
+;217382230286022421074321217862481505736;100616080009255153254481397139871433428;
+;308479155852391461439413188665988475604;15326100923735268112405985767968197277;
+;87169437741079521978796525155281052499;37099894598951602837840208806977270843;
+;156905988090323841292763773601195655088;310452290487181892083798901650957013350;
+;57431675549997703567076931992740872827;180564457496500646218305923430987435607;
+;1296834177102977010815565420773109995;288917263579958271448000187976562661231;
+;11004686704866810721206891855462691930;231954380914203950795650175634505859098;
+;101844849980925496247225730897590636031;9885665824415370298203091237896555041;
+;257296190672907700178710635301287414530;64713716707886706824305368142472814066;
+;267665631089927666831864380027945833177;45048508439026335277032457596744780885;
+;303674275218924682223571587622696616883;104951408518832452661886613806030787578;
+;270890685905649569339759151028766702987;296563061460532018295475536417463316730;
+;331317803942399887729042426621684299483;306531834625891364903801567871296216046;
+;254406170127506269221651598969501745932;88572565381253328191609616638634255468;
+;182064359521180107001768395987816400300;78701527012356808245030978408313193273;
+;54104172123502343576458593046942419076;236182874346537530130979348086531162730;
+;329055351520925760496739035139407466567;184024922376065268357297676857916429669;
+;317844203801038939494234365437806712849;323997111346598471539655581489673566778;
+;186718423921906389174976155826204205249;82570298464873148298054138957723043220;
+;125619424997982199378221532223215544441;257676989862558721448029391024340837486;
+;207738031258600375502192650535332104476;175104101029034723065621212782725207408;
+;98446839631757698177918277836169936428;12914244362030952240116808934893945594;
+;224487372070050006853927815133223075597;263472518050930443912408637889865550169;
+;255865159108687645101139483906875476762;18998222486998872439099365486775612708;
+;309687867701362226316004122967282990698;199455163517057305144797526698025027897;
+;249523531640547443325257311772024595479;9939261369621071231130290562433172594;
+;10603966944923073153599670806452213666;24468543298216275734650508270257235834;
+;12054808980956552946173462250388109232;31773447507657562652510853894565985013;
+;229497880889739921601124287582225167756;47944960840142038033341259293161844914;
+;19570914202486297716324560472147480333;122707368213452545858749282999076414759;
+;205077423373245998542668155749072975871;17457231119298381333111983904184376214;
+;55228862678313263471051626497631814004;159278550650634817676757968749440533889;
+;74052534106825295774815314309381113792;225809917467888302914911032267929715129;
+;209821801594676408919705382841609045113;279265674373625701925295295299760092796;
+;55399580112500475894566695754996661568;315510849608112236730945552062695673579;
+;117216547530117464810108861361662605122;177238469633927341811310726280842589958;
+;315786673237483017410011845019447149409;116890177180088629475285079124651105658;
+;240846880642086000608004507571631343766;283678999992322215825587436597255814370;
+;245814049671621054929255423034726030616;221088331984631126385121440013907424798;
+;205654990067415227533725754534218516222;321356671284595030280574573165304251626;
+;126724762758773580392449769671425481507;36932152701973129278470396593615162633;
+;292560972239535345119632981383157448112;175819925453627238259524581501584447560;
+;197274406308675497210150395239870541901;160374506121724082190891869150594291580;
+;67347460312177577356881932698198611095;99665780111628478065303427135153103744;
+;166435117384424090869995215330765253462;301861917191060977120429091718794307899;
+;72329946725242059069931805881768974370;222111307147220279449109192916032792151;
+;53598857529614392304087204751351254184;257849428424422409345946677579527048047;
+;23514823500736750244504211964797282427;264608880720521805657522981899488655527;
+;264249423820025732646484561909058505799;70206771669925361458568112754713347125;
+;331149212340990131001400869659961514482;44203206405142964050508455842551763092;
+;131071312947427272061363622895393908009;150867053905955869412110605197521013691;
+;323860345640430184006676666015366163669;11984351693048509337373132533106063196;
+;280766388791024420098912798671790549037;110743251343417828357512478063344111340;
+;212695978572800911641569196242896227447;277516240358892967769175986927329061672;
+;199739751478117613321620999759668803609;327254106800313342087426164815278339341;
+;295876314341992321117190881113168116850;47501882718546076551569031716610626686;
+;237959144425779902432721918640399908590;208035768518434371229134582833591795906;
+;148886138636797076583334189084534052538;51747334846599350580137251652787604364;
+;170238016050810788406384028436721400704;136457121251874803478270882259083435507;
+;154399177441947854416751205083023397216;234591794732553808447663034353756924194;
+;72465030552996516448020603788707302289;314602772072470514830267536421658323561;
+;228210035943968347092816489860034534483;229078155976175392530290620077324532937;
+;57954571197596716328995912084395331810;45579770826558048794579409212594088715;
+;119903287871175305908569162643012545374;194655801080045261006284740397825857692;
+;139256987019439583898226953721312496416;286259391687225347662133644627775754539;
+;181763311664064733152949877086977316840;51715252198591515644795828400615678614;
+;119686120379178184469083624213756444294;294230971110223421041027743389112123920;
+;325898280004838058627662361695565761159;87041421718033230704064203259397982839;
+;51532622329494582137441279384085869195;293870033117536103469274295874855463397;
+;62792385418106164332460128318639866567;334755955392398387822660366453096984336;
+;45743049274883346351251136934112316644;154057340301501667942449540798470175817;
+;51083122662539579715402288849219626918;298527190354218215438578219287445229781;
+;320674161605816809057740561493031195086;282983054075616122280458962142464862984;
+;210720243875137459364530394205897568667;97379907189728782980956024123315686388;
+;91715943695852179889106538799065017556;255807718059031782971064017794928800369;
+;264437207421073718491708629707349150252;252949602857677797619674940176674431952;
+;180466934759332391169777911812091761335;32378397842244954873438847868142236439;
+;161592009372876576351769715354608535840;322843310837995790894426488523914693350;
+;27946498117319906481394117209071471895;39506242500716027761295366399551095533;
+;230847151275937201565127266652185633166;108564551822911839172092907290839860091;
+;218469152721097198943468035447851112117;1405387086886463066176838824296411763;
+;316176899748141020780713485159172101390;217174139122395009087827829312334328548;
+;119562363105327744654075581714211103412;138085003217920110975867264360668872445;
+;25024434823711362598218370905607046386;35485938439398673126120754526606389565;
+;180370490263030178388556983400998663673;318488613755636198640891346954611073112;
+;131193002084636226282099230560914369167;320590136587746558861740625023600779581;
+;131102127685487384226081344176569643715;169135393597944367185496408544933680504;
+;73739945583608315467912216353107469131;215781570430169072664641628903472570202;
+;121983621185542154076864477095687088575;96897981278787256826171741279274878196;
+;289549824164939420409565785182540505910;120217826341709682680193661559282508785;
+;244640195923665874317923680355054341060;215500082770732582531610901025013038621;
+;294087021044511173021475055250961857560;213348748400390102882384641826054614601;
+;50180142835884431934487177919532057677;110482464328958070767663459697450485040;
+;43311242911152194694707558631979390741;164427044393665257271886531241695607247;
+;129246097185157013732895897966346876980;269118324932626473934922287863283583225;
+;256150039145312794224223170133888090799;190764771121291470829082853743049322700;
+;291930638201529129440106985646502039920;333709120224067721287244325436644070140;
+;38825826463408472213612438072302559678;309882356021185701507978602037371790523;
+;26617547695239685416672091319789993203;300953854981701948607741420693908665096;
+;277358166561049954520948488668848210311;76231685128656237708048255541027063165;
+;50013534457123013733678686971545957538;141021754755717094812855611512516240979;
+;211244457688609003744006200669398666410;130941128479265286270092461013322058126;
+;20731490086331050709457065574794012561;278560347822748558221210864864282959335;
+;178856151461310905832121404470524747597;45266573441552423342046751360051785588;
+;49829654204475391304715726034508608395;277549192736900315345590086571135352702;
+;148180919113963831899063740728512061697;9771229377289688710177700674298161593;
+;218096140881435172132044265377998118390;224698536208041174906992755128107777125;
+;298434622823301541722638487929173594824;151777116167160800454504780439126060478;
+;205812886675240472951422825496418674289;322821873028535912137199966431527549784;
+;216747273883896812746988828201762040709;218716497891360727110354989409543183971;
+;78027888778714705129069940874166556823;9727205417447304700805265064231997832;
+;61660253141333775535653379179210284028;107999787522413527273850062518506905853;
+;278601708411610583331436239380240588704;147162747701655869993043307353293155406;
+;77464561079013295161907100711346080552;47162665827023774974255782398190089972;
+;78669228283410550690697995623272418499;79502330590042719339796032232679242316;
+;285039603088987623745959135541442080240;140413646054279960774438336004165280642;
+;326165672864397542846698987861516387070;67687743766557713234517568427844667991;
+;185566428930632131593661433349856128730;175305853074246517580929416731474978443;
+;270380578213619580634390262251852378471;258848748442316821482406971553828996987;
+;53496962412662708809197762019535434247;239675543202446471493305187525800414063;
+;316919185626722908884904541542832694551;272150420998889477855071536138938786116;
+;6155030802431942464954467066026321920;285331651390806662230114507642799350696;
+;17916545481394104424550154442646078039;13559341728376285983542827645901937622;
+;326220168710404947965533024385001624730;68838899479733204466623961556849372008;
+;37876542863483719076374419910771426613;198166954991934836840811755668365330688;
+;241023532724916436647225678304133658218;58388976201034512125550965312365198284;
+;283435588300990220104035028288251036181;104427593877240665632689782271657191973;
+;197449724621288622571106927241934081357;208115068734364059585445536262971219601;
+;51764089439390268187147922051721613036;214054796677389293425722226738728331430;
+;35812444347545569920175792084583499635;231088479077589508085370221528155558019;
+;157551117357247659889677133071160202691;227174467909933703622748879509070563887;
+;47445813500870053761447817746752767896;38122840973817944282987272700433143347;
+;240925270884788607085730117256121564573;74134123619819283217109221661707897328;
+;49787776729341024753959527012695406894;261615160727965574049250790169644449431;
+;317041780779358103010557799618522089286;231940715324341455980834753000614173599;
+;60703451662029854083955136253476676945;73345817561890946195769715413363847737;
+;198787973221394202143731701491491100053;302591402447483952272414345362078226355;
+;22589344176232668485742489750535478043;318373560228015519020713743801770983965;
+;22924076327570321946516958744228767730;329095762281254623133326360812949901393;
+;139062567391668527754116765410748124143;98997220431643369766254439018154781103;
+;11766967731830958248061220882965877381;109685313364008673000147986936281512604;
+;42990622534566033563248794960123203812;274970294708957290238859654275479542575;
+;179921289435976018766196148533773560736;275441352943378310661368167202526087112;
+;289584953084038631445429360652836918287;265920962128788370550798753980013937272;
+;87578126245697978009966698641092648947;225159409446680358914475336975385720411;
+;6044829537916684108102918405711039914;237437628002162355317471636131695898568;
+;117257436635690060416905904310223690992;97770581391146227484286827353780515402;
+;111282826218887191627865206520700050605;339099987903520712569835641809052019806;
+;165613678903044412727638129951725114724;131745695778778119888524678351364330834;
+;284641467961336973025768191944785225534;210666801915834160880965825889444540152;
+;91500676099212286276740854904002614547;28374916886084883541765095519494574252;
+;217161241472460092167437115077667151098;29317523512223900554669927157865784616;
+;213679658801195039629616769090731627772;17642115221159387974077800813378519950;
+;302410220937906880023357907892652369983;71004776274837579741453034114223929207;
+;274035749030451708438843803357796217917;241409326210608273378685836524407677289;
+;20129002416269179651292481492061522260;21187839946156967665753568087264376064;
+;36045406759163451182422994014821608754;18238022410487529509852565967456273920;
+;86003245494982347452137672262874485603;68403127644017686584487500184738649738;
+;294428620220147915693652839943043525763;58237204856184757036001353349394286689;
+;181818230537540244491700934878138374992;27763485728764489076608301838638424508;
+;60616457606351622520894204225460084487;110327398582668897221042032371776539769;
+;66304852471332565068055707659033003300;188154976703919485496008822990041460311;
+;45696919441564571988395472862329463190;48401031567209159248307194307927015712;
+;315063110638309382376487062913323177770;263355831034023622786772325233343334624;
+;23191747193102940570354230414607158049;49545456951474997639671223321941356400;
+;283027773569268871210153019554012194948;47599127009524579033171510852993565205;
+;203609673343915456227739455845528437664;240297296789858118606417128053403589989;
+;89007112220593502502164680900369195432;105061914360738150987099258613478563106;
+;34182550163209262329783070060755607425;285696771385849059497561725739698586355;
+;183492495098221450232563207481474236473;497232875772010340048898020354675073;
+;330314405576585381349172570327734786844;272778836064916560633048067847269784674;
+;244145080066049986937969626712574274605;295429497365014833214139399067947789936;
+;285902902733701244280682122807146107511;106486398709274366721041815135867896174;
+;160078527721205871420693833990470141270;175445713632409484008178733508986335193;
+;318502560023414316461368078838025009636;318776982493533699529064588885913221731;
+;211898329538164659461245995823745754737;3975753599429536612493616708005396476;
+;213041055049525757548469705367824424108;194319644766371223653188395786134634190;
+;40104590132213973700018046796172988392;231432220967271863889804326423846507355;
+;228697441594924757339730317311193860108;263199833731683094150153661267571955378;
+;7750770458295199619638050178012159125;24654547688631552645879627342761218659;
+;297620250917637108504223540649526606226;339775098456073794203650552067162229374;
+;180820665606065732110458324602939392704;65359062766300760726615187056811576658;
+;86978880587743559264957092955034032424;39493367228999812680156398928848705522;
+;143784098405532009876727419282375828876;24396003128350324826910523544132728222;
+;152210147630929927485951258298813440936;176898889021451358034793336286846211929;
+;326533705382050029374177385587232692822;114281194881517791758411478031323315570;
+;278795197596858611463158045735845539514;246101175503533647011236927192437088164;
+;119279860188553612251558910040210428854;319165688072731164292164230076529186344;
+;105363089571455477868520934974205042927;12574192703771372955047840619319503926;
+;284179345949836066291447090184691269869;214375481527101681552536160674101169249;
+;30402022114041848591074035071390449818;27460320016161213378729311399347603664;
+;69169579191916521484898798387172592960;165192147523989003583228432223898208983;
+;72511782289308901781619761970086671379;174694489497741274001430036209020505826;
+;37132430741690877422069011193338387211;82273910907022459756658829393820302232;
+;70277166866511087881423333448323475718;243731905033015786784362399057742154215;
+;57930064242981844752895139372514727755;51738066805076315666073748515196442851;
+;330288523148715286873605205875443822599;47790893202833185044597120306339621103;
+;102200908518300182671558121096422421422;214378190341680831245091052344143486338;
+;210654594637180660430236994211985182764;273603530069262770455372279068792139761;
+;290638644084705318384256372798895887538;148269348104492447069623409570143896292;
+;150082976302530334366690308919603737521;307265203133921323592002977016236253008;
+;32290966597728072460714499605227505554;258950641587213319068607786802856807068;
+;183298102857625738957173818781456396393;302831836356343322555561885571766620077;
+;267450815900736790232717349566156810003;174204968585881032463841222573321893916;
+;236447771114657887150528292632749107822;195209224314896532024921901953667146228;
+;152331990515627779666068128132084287331;116998290478105998227405175145897059291;
+;268025385372558636584590528676949268310;272473221656478296834191538234248178144;
+;14011846872356602152266744929968414005;68969488879413226922743858306042367456;
+;129689537967346090442559129484653620510;328150890412387391636612115812121557190;
+;291836014543654654207598549124256457161;143601057049947539376178616965902708192;
+;10168003566716122154299049490708116886;113820332204085986183733385554144323757;
+;181287306145461352014581761861475028013;183113656176743655153738262963969714393;
+;140692581251497803319528412495378407505;162835465424298366856664796268458623788;
+;317174372439891782911902153618650067430;32491900761064520575716788588515318184;
+;1593264402969525434180422240170578484;318581294865384239054183044570821781066;
+;312818161918398944713334018300851990697;70871682243277785020617584375336481880;
+;75633566224460058589332903219870850832;43390164334052316388974734663596589851;
+;28241568745625611749838461974966304202;29021717644224882980144842799453384689;
+;56576643555206942569681070010644194462;10907385519411595160203884822828230780;
+;57774970263443435435305276662710976682;185701280507810512197185755414528715752;
+;27303338174999711188069244813093284972;77333445312034745590391185229214964599;
+;48209284074807126531802550239554713416;70084460079444378573597437477686282223;
+;199179942554067362872997022032359530614;301734527954436244820049726006198153702;
+;223566463116914151332777658369212806034;170234483709863118601108846803537393959;
+;36959084460250763743883107936225729090;94891316490898655260363490072978802233;
+;98904096167748228349720387419568070641;157377697956779401105373188539276925016;
+;288586848401640826798675764296549453375;284298622365746234289817446254393909668;
+;165880565490597282105076484267463710357;277135886715725266781331995938642670591;
+;97585408160550031548002529122289047418;37070001345241818452689644080401244031;
+;303194007553566328314516283966428719420;205046358451191367202715128328015742234;
+;185476875330766453724965638391512843740;67849291363834234539754070286899721097;
+;211264996580376833712527846961281142880;339592655203059737128588879557436069844;
+;255155090793318152945179440256197647023;280104509609174734352205892722989715793;
+;67760238586750809729878133540676852599;9131622122908770047191940982553162660;
+;72268842468807788309859931152953044569;234513893192910504055149471051458475750;
+;147706065745906164489183441889306707323;183615000245091031243615649971036626595;
+;70311411080936166588223186862800242215;104045925057643554679595295120367560096;
+;115758330898738707192705116820230099020;138355424083554026192145715372489304173;
+;134389429102963086964194451172411105079;25434541666023665852444092015071120435;
+;152282321235535841951811751064832671509;197767301580181120124830994076266903095;
+;119746439166458094128912280230107417807;142607803777663674852537209247041706764;
+;78315219833295679384107395798427124289;287727769894169244708767105029753584607;
+;182656374077153629496243218204521280397;136705386429074595858849841210614450242;
+;285899152631142939323983038372563963489;304509410215559049665103603179324082249;
+;102977301199490794347425294216644742269;319255572086753219681745119805389465611;
+;118706220990087466615486843451095751136;247971620061944312026000832736212242262;
+;101645054411000506047017802174278599719;60724457282206706422454186662102421199;
+;11061900443128979164827167479651720087;193319298637457684363223693726387565225;
+;136993058667787420644270913755890309661;105153857652250457034411775437523130579;
+;171907052187081969836011606318121721177;244959356770777818725168317143149027546;
+;251381232651817266700904990121889955225;330146190242785565951499591945924672151;
+;287598962220890370047807810899186101997;44797887724460166579646166960306861349;
+;282773792823798242347890838635240178681;52408121452250367257105515899394645445;
+;223496456119643660401594901275280075892;297838441704601880397178440756211891168;
+;130078736649414487537613599208152446900;161507301859053140738211639330063291106;
+;48311095878847257443257926498120439735;145698020158130313925335008502367361992;
+;67823653540354543024312523341881601660;59788571072144219985047296723446869740;
+;146182380713561533932939570246089254460;17948715180046184792245064596022386877;
+;141629692694090778375535838298007575780;288535335113737243830082293392350636364;
+;269663234009177149730680269895292737121;61751225541806448804147661487314691038;
+;310374160935874017174123336981839273490;288331306063468175949428551732643207459;
+;257805425735443430717281989019685749479;67504549896798336034555020249162410076;
+;197730475901363126979665436272702195176;172117375285625022515919274704359993207;
+;129843014631890720812947249272405834489;58857526576970340894716953448439293033;
+;4193575386927512086540506652794230782;154221973436087450446098299287422782599;
+;132339578147317354011014090300384305680;176915892794183582972345703731201755840;
+;284327372966508575370217629006399863064;29454329213952660534949755824983261756;
+;46559145735747558648767520199512971773;157525666508648394606169747232718257053;
+;240229860975237468822806554007806498847;210064660346312783417181395540042628825;
+;227600000568383459006078015387953308131;43472023747336576526649275225608487657;
+;99961927369976865267434206471090080804;95135956235264837901164412217138316;
+;9811168469042310409706726978810406727;191118242135224701778723551447137263342;
+;167017293425435331767869492498794008760;324161219458613715227710745517988676049;
+;169270096536334092494839887162603231927;180813571354356262269372962154380847609;
+;301417342559768702947871856021516506244;84378606076735299072128886701011353824;
+;131192197454987340010143130424108661727;52419009005330145399419155206231873574;
+;37591324345747133910203723251694048041;199026037919696802454361694490947800311;
+;332281888497817246377810906403581704587;203140304716361957336056776839164101909;
+;241117636832873640495838481231692213124;200266463031501443862201024874026049811;
+;117316125326944931190026150011354371471;17881719657858038540006423484784712930;
+;137475674699197609192180943315652473155;307399207529993914076986744961310186723;
+;48993658027269818382133076624440748482;243943928899999362256670936958445670764;
+;175699602389175261437571579928504943343;328488462351660326488809254758314676587;
+;224189394889859447350150145904125398172;208321300145086340601550925105695439037;
+;290014716224182254022285347282868206201;243549120950822057814190033132680835192;
+;163118297967847584620813223921096924470;168872430627126845710936948496236652474;
+;90007922586581042611725384779168758967;206462556908819974025138029035042515648;
+;225652915836837242020463266185977010958;296312950535957109244396338281337455910;
+;241222388550063147123522656074265884843;130341231101747218415112340693499484075;
+;177288667629913445866399427352765531958;16021989509017125360016943527798254955;
+;31003194826400852506719220342186756649;195084846263529508860698713004482287552;
+;225453199572071274009808608003241838623;180118183998217133422317454168764907659;
+;191962641925049356255440108400912746371;189995705152918967323453324713932090835;
+;75966579589647815564492194631599988586;138206370076967406332948663018797861114;
+;144330254868833591851578093624887817447;182653969182727612362669104491872166960;
+;5375843540718979146434756282120947197;112146011895992340116178092166682105159;
+;95124076334962924741858943943346241870;99253606751775883737581932468054242689;
+;79703720467975649853360358835288742432;89593108576736161675514383726238395440;
+;273093025039928861845026153473830301625;70761958676375008528742463919476287688;
+;121348919816632512889576858597997888298;247846923353842702304825475728697145;
+;14727296903938234556058162420046206919;326608380393469340572567785038702646569;
+;155616760523737771229748657560742557845;263080794405682231048952770557384179454;
+;134781975725494166198513914261755201430;270032144956518494079852320777094718366;
+;206674505074337472018708405075168526810;176009573516466858985518994791206240966;
+;194098232456075727340751914616593222523;46799600226220694157903227832530147313;
+;132078529984282969153240118478396907876;207564475869582644749374667530993925463;
+;88292865495390617310474340098735138391;167185482174619622206606408422340356415;
+;22283206298044686159273288789456445104;252129198469042568168171400528705144014;
+;91774549495875796484996485955561183596;174182025673323034884764745394056460495;
+;26374121773710240224895300691872532048;48454434615833734104468527119424306305;
+;331424172743834063386904653460405249530;265222715968792106663125825401412531836;
+;261087403869521244683662579104775074936;243864470192693870780937711579823832316;
+;244718380746995712786201760274261894360;274547685003272799704204737265203390939;
+;204441894565035650312439537667694047369;175831161642792804397859166198177397920;
+;158318470738950892705258868163352342287;301766151151688736203344278677613793235;
+;302805825480719290304660370826368339971;116100107407256577379792245259360658634;
+;222581186431584087373159103020296068270;111426760271716565186271235895725557853;
+;115748801367397724422484751921674657432;223335004976557767211279997129042897788;
+;157110175613055555170696322349333644562;174739054055206586352150140028810980074;
+;47754878921505846331305215201782876233;41318524389212878521064102871798067836;
+;17101609427828670355925270080355705144;256096000648986820246052781600018974286;
+;207467261628069633369832172953406996393;268152558088835964744396656565205716738;
+;330828841214396694068980621840572147758;297914143546448262084266158607785914394;
+;323107166394266986892257065387399494414;180020991367455865164711463949220264425;
+;316816257510300676744586709839733314003;209806983772574379115463132563712949176;
+;75323534952786186725779642864642658355;124274248541063527568625135692228037169;
+;135331335948083636677371565319544504624;122714425690244060530469790882094938551;
+;24844724813963230105462192391229180010;276433636268362846550203191939494304648;
+;247011652815543325928375747699462220685;84262331451896432336727716958389593325;
+;125143549804237112113914636896168441668;319603451572737834784264044609567191812;
+;59455434090238400360160264939988762636;313285788002384168771283735150116627519;
+;278248963112756113536602673410947973373;151255818032139404351269544880957215449;
+;225523392794824714743717391890882751419;238025836512720975360629737931131551022;
+;195378705574098451274198846277941203503;206681348188866034590601796359964915968;
+;29398869492792875552267316358280987901;134389077744284762927805265949204588717;
+;41835856543384986460299816874285513637;83995272034983358369048532722530438541;
+;313441245369801989913621705085240933178;173374192300093680948656236306371010468;
+;330523477746186775854323479895308357907;249805061615241323012144912387231449015;
+;254822583998087401328973751703579053787;168599559701402786643862831415742713493;
+;129304279827761790588442884594578964399;212572451448845361200025160799066019178;
+;77920200316388589054273033697373424156;107500983201847930494646379574426607372;
+;151618321580661049515536447382951665288;20047041211824012682799265125263644630;
+;76188633556685080672602618518893775643;311584342260006277958078222361540955274;
+;292197629640992525592320375351561952238;239309378141149451455850862790981713272;
+;183560398714613569412929324752638176755;184771704732970486711310429467997233299;
+;271348692673763600793412722352654301861;319034775066487204093805494060271396060;
+;1609711861526439175113063661727892714;63168066002656961407405324286183536454;
+;70614055977282101456661826681810905783;49969438614438719396473924903305522690;
+;219520504511309095630563222069358162810;21738402350583944382588340634395797221;
+;192779478680216687338391727494398231156;32030449099643050105735698352789300079;
+;307795955382741973685186254088128384652;52572925396982788145059933909655670471;
+;300152631261761423937051244460046364179;263262105319888270674886932400316924410;
+;201596680023527794388934110650453790230;146954515099769382205630567561632743443;
+;162638224566449320598353355196085034031;3417210212247318997766835110547874449;
+;247916216577695312783849809767398589622;54472894339976663474904159332029916384;
+;107770720230743654248132915276778466378;213753800552797266101960513469061640589;
+;115372408367054800543277890649837953124;253284360403105357392024578368838190764;
+;8136041707133697663230529544830917409;20029801149551688471561603303021175244;
+;126436089361484775638796078749573673032;83024564688534173759445344552199327958;
+;307179576680217727432706326386117656523;166843300927090840603954765834316521815;
+;67250008568632281913056424375891856471;58281246965404353604062592254668888317;
+;179765569296978573165745706954572171713;272766658225734801771215115793831439065;
+;295888818012772885552533601155783462810;214892249767184491049356900520093042195;
+;287729364580730506913508108256707171853;88176398756775744542122649690613879472;
+;85108350043298527817234240559304741297;72388035475273333713827044405439743918;
+;246893689994976912147311291830317965205;230271379103636774438012862255309949883;
+;199371826500749154917948735452031524634;125641424352407162298384028828897013490;
+;267513858499588591583207398011749274632;314242717423974605427508883987777280956;
+;50721535254310547438198691630531223974;163070213858532261571050873136006332543;
+;147931432332126618652729849300904243421;185472492033206911075538027093234571050;
+;99753776511227299310544411485749859323;96120036496234308373766874068355033956;
+;157687055740827362920664962784437779127;224290311898099375343454364414994791494;
+;242190836343975498450569959963165558127;17414347090987433242717605447260294229;
+;133912761335987891685106997757135329402;304283224420882393113914654607864103931;
+;156758735286901136757136196346327460846;110143064328051436527585636039506130535;
+;20108665544767322863196661658270557528;129557183611193750005956115221107924305;
+;32428099121632444313490122670739160513;228109433698419848550828869658957511856;
+;417186369633772957654726340655655317;55910369204357567158374475379601042039;
